ID,Survey Date,Monitor Initials,Transect Block,Species,Count,Mixed Flock,Sex,Age,Behavior,Notes,
411,7/22/2011,TRC,BOB,HEEG,32,FALSE,U,U,unknown,,
402,7/22/2011,TRC,BOINGI,HEEG,60,FALSE,U,U,unknown,,
419,7/22/2011,TRC,BOTTLEBUOY,HEEG,12,FALSE,U,U,unknown,,
421,7/22/2011,TRC,BOTTLELOG,HEEG,24,FALSE,U,U,unknown,,
415,7/22/2011,TRC,BUOYFARM,HEEG,24,FALSE,U,U,unknown,,
398,7/22/2011,TRC,CHEST,HEEG,36,FALSE,U,U,unknown,,
407,7/22/2011,TRC,CLUB,HEEG,8,FALSE,U,U,unknown,,
408,7/22/2011,TRC,HOOF,HEEG,32,FALSE,U,U,unknown,,
395,7/22/2011,TRC,MINBORDER,HEEG,120,FALSE,U,U,unknown,,
417,7/22/2011,TRC,MINIDUMP,HEEG,20,FALSE,U,U,unknown,,
394,7/22/2011,TRC,MINOPEN,HEEG,44,FALSE,U,U,unknown,,
420,7/22/2011,TRC,MOLE,HEEG,32,FALSE,U,U,unknown,,
401,7/22/2011,TRC,NEEDLE,HEEG,16,FALSE,U,U,unknown,,
418,7/22/2011,TRC,OJ,HEEG,20,FALSE,U,U,unknown,,
406,7/22/2011,TRC,PILLOW,HEEG,12,FALSE,U,U,unknown,,
404,7/22/2011,TRC,PIXIE,HEEG,12,FALSE,U,U,unknown,,
414,7/22/2011,TRC,RAINBOWSPIN,HEEG,12,FALSE,U,U,unknown,,
412,7/22/2011,TRC,ROLLINGROCK,HEEG,16,FALSE,U,U,unknown,,
416,7/22/2011,TRC,RUPAUL,HEEG,16,FALSE,U,U,unknown,,
403,7/22/2011,TRC,SCAFFOLDING,HEEG,24,FALSE,U,U,unknown,,
405,7/22/2011,TRC,SEADRAGON,HEEG,36,FALSE,U,U,unknown,,
400,7/22/2011,TRC,SHCREEK,HEEG,10,FALSE,U,U,unknown,,
413,7/22/2011,TRC,SHSSTART,HEEG,28,FALSE,U,U,unknown,,
410,7/22/2011,TRC,THIRSTY,HEEG,40,FALSE,U,U,unknown,,
422,7/22/2011,TRC,TRILOG,HEEG,32,FALSE,U,U,unknown,,
396,7/22/2011,TRC,TUVU,HEEG,96,FALSE,U,U,unknown,,
408,7/22/2011,TRC,HOOF,NOHA,1,FALSE,F,U,unknown,,
403,7/22/2011,TRC,SCAFFOLDING,OSPR,1,FALSE,U,U,feeding,,
408,7/22/2011,TRC,HOOF,PEFA,1,FALSE,U,U,unknown,,
407,7/22/2011,TRC,CLUB,RTHA,1,FALSE,U,A,unknown,,
408,7/22/2011,TRC,HOOF,RTHA,1,FALSE,U,U,unknown,,
405,7/22/2011,TRC,SEADRAGON,RTHA,1,FALSE,U,J,unknown,,
853,7/22/2011,RBB,TIP,WEGU,20,TRUE,U,U,unknown,,
395,7/22/2011,TRC,MINBORDER,WHIM,1,FALSE,U,U,unknown,,
394,7/22/2011,TRC,MINOPEN,WILL,1,FALSE,U,U,unknown,,
1295,7/27/2011,JKM,TEETER,BRPE,20,FALSE,U,U,unknown,,
430,7/27/2011,TRC,ANCHOR,BRPE,20,FALSE,U,U,unknown,,
452,7/27/2011,TRC,BOTTLELOG,BRPE,1,FALSE,U,U,unknown,,
434,7/27/2011,TRC,SCAFFOLDING,BRPE,5,FALSE,U,U,unknown,,
436,7/27/2011,TRC,SEADRAGON,BRPE,8,FALSE,U,U,unknown,,
1307,7/27/2011,JKM,COBBLE,gull,1,FALSE,U,U,unknown,,
428,7/27/2011,TRC,ALLIGATOR,gull,4,FALSE,U,U,unknown,,
430,7/27/2011,TRC,ANCHOR,gull,40,FALSE,U,U,unknown,,
442,7/27/2011,TRC,BOB,gull,6,FALSE,U,U,unknown,,
433,7/27/2011,TRC,BOINGI,gull,6,FALSE,U,U,unknown,,
450,7/27/2011,TRC,BOTTLEBUOY,gull,2,FALSE,U,U,unknown,,
452,7/27/2011,TRC,BOTTLELOG,gull,20,FALSE,U,U,unknown,,
446,7/27/2011,TRC,BUOYFARM,gull,5,FALSE,U,U,unknown,,
429,7/27/2011,TRC,CHEST,gull,2,FALSE,U,U,unknown,,
438,7/27/2011,TRC,CLUB,gull,12,FALSE,U,U,unknown,,
439,7/27/2011,TRC,HOOF,gull,6,FALSE,U,U,unknown,,
426,7/27/2011,TRC,MINBORDER,gull,5,FALSE,U,U,unknown,,
448,7/27/2011,TRC,MINIDUMP,gull,3,FALSE,U,U,unknown,,
425,7/27/2011,TRC,MINOPEN,gull,15,FALSE,U,U,unknown,,
451,7/27/2011,TRC,MOLE,gull,8,FALSE,U,U,unknown,,
432,7/27/2011,TRC,NEEDLE,gull,6,FALSE,U,U,unknown,,
449,7/27/2011,TRC,OJ,gull,6,FALSE,U,U,unknown,,
437,7/27/2011,TRC,PILLOW,gull,12,FALSE,U,U,unknown,,
435,7/27/2011,TRC,PIXIE,gull,5,FALSE,U,U,unknown,,
445,7/27/2011,TRC,RAINBOWSPIN,gull,2,FALSE,U,U,unknown,,
443,7/27/2011,TRC,ROLLINGROCK,gull,2,FALSE,U,U,unknown,,
447,7/27/2011,TRC,RUPAUL,gull,2,FALSE,U,U,unknown,,
434,7/27/2011,TRC,SCAFFOLDING,gull,12,FALSE,U,U,unknown,,
436,7/27/2011,TRC,SEADRAGON,gull,8,FALSE,U,U,unknown,,
431,7/27/2011,TRC,SHCREEK,gull,20,TRUE,U,U,unknown,,
444,7/27/2011,TRC,SHSSTART,gull,4,FALSE,U,U,unknown,,
441,7/27/2011,TRC,THIRSTY,gull,13,FALSE,U,U,unknown,,
453,7/27/2011,TRC,TRILOG,gull,6,FALSE,U,U,unknown,,
427,7/27/2011,TRC,TUVU,gull,8,FALSE,U,U,unknown,,
1305,7/27/2011,JKM,BOAT,HEEG,25,FALSE,U,U,unknown,,
1303,7/27/2011,JKM,GROSS,HEEG,16,TRUE,U,U,unknown,,
1306,7/27/2011,JKM,NARROWS,HEEG,63,TRUE,U,U,unknown,,
1314,7/27/2011,JKM,NICEPERCH,HEEG,48,TRUE,U,U,unknown,,
1311,7/27/2011,JKM,SHSEND,HEEG,14,FALSE,U,U,unknown,,
1298,7/27/2011,JKM,STIX,HEEG,25,TRUE,U,U,unknown,,
1295,7/27/2011,JKM,TEETER,HEEG,24,TRUE,U,U,unknown,,
1315,7/27/2011,JKM,TOMBSTONE,HEEG,10,TRUE,U,U,unknown,,
1300,7/27/2011,JKM,TRASH,HEEG,12,FALSE,U,U,unknown,,
1292,7/27/2011,JKM,TREX,HEEG,10,TRUE,U,U,unknown,,
1304,7/27/2011,JKM,TURTLE,HEEG,10,FALSE,U,U,unknown,,
428,7/27/2011,TRC,ALLIGATOR,HEEG,16,FALSE,U,U,unknown,,
430,7/27/2011,TRC,ANCHOR,HEEG,160,FALSE,U,U,unknown,,
442,7/27/2011,TRC,BOB,HEEG,24,FALSE,U,U,unknown,,
433,7/27/2011,TRC,BOINGI,HEEG,24,FALSE,U,U,unknown,,
450,7/27/2011,TRC,BOTTLEBUOY,HEEG,10,FALSE,U,U,unknown,,
452,7/27/2011,TRC,BOTTLELOG,HEEG,80,FALSE,U,U,unknown,,
446,7/27/2011,TRC,BUOYFARM,HEEG,20,FALSE,U,U,unknown,,
429,7/27/2011,TRC,CHEST,HEEG,8,FALSE,U,U,unknown,,
438,7/27/2011,TRC,CLUB,HEEG,48,FALSE,U,U,unknown,,
439,7/27/2011,TRC,HOOF,HEEG,24,FALSE,U,U,unknown,,
426,7/27/2011,TRC,MINBORDER,HEEG,20,FALSE,U,U,unknown,,
448,7/27/2011,TRC,MINIDUMP,HEEG,12,FALSE,U,U,unknown,,
425,7/27/2011,TRC,MINOPEN,HEEG,60,FALSE,U,U,unknown,,
451,7/27/2011,TRC,MOLE,HEEG,32,FALSE,U,U,unknown,,
432,7/27/2011,TRC,NEEDLE,HEEG,24,FALSE,U,U,unknown,,
449,7/27/2011,TRC,OJ,HEEG,24,FALSE,U,U,unknown,,
437,7/27/2011,TRC,PILLOW,HEEG,48,FALSE,U,U,unknown,,
435,7/27/2011,TRC,PIXIE,HEEG,20,FALSE,U,U,unknown,,
445,7/27/2011,TRC,RAINBOWSPIN,HEEG,4,FALSE,U,U,unknown,,
443,7/27/2011,TRC,ROLLINGROCK,HEEG,8,FALSE,U,U,unknown,,
447,7/27/2011,TRC,RUPAUL,HEEG,8,FALSE,U,U,unknown,,
434,7/27/2011,TRC,SCAFFOLDING,HEEG,48,FALSE,U,U,unknown,,
436,7/27/2011,TRC,SEADRAGON,HEEG,32,FALSE,U,U,unknown,,
444,7/27/2011,TRC,SHSSTART,HEEG,16,FALSE,U,U,unknown,,
441,7/27/2011,TRC,THIRSTY,HEEG,52,FALSE,U,U,unknown,,
453,7/27/2011,TRC,TRILOG,HEEG,24,FALSE,U,U,unknown,,
427,7/27/2011,TRC,TUVU,HEEG,32,FALSE,U,U,unknown,,
436,7/27/2011,TRC,SEADRAGON,LOSH,1,FALSE,U,U,unknown,,
1303,7/27/2011,JKM,GROSS,WEGU,4,TRUE,U,U,unknown,,
1306,7/27/2011,JKM,NARROWS,WEGU,13,TRUE,U,U,unknown,,
1314,7/27/2011,JKM,NICEPERCH,WEGU,12,TRUE,U,U,unknown,,
1309,7/27/2011,JKM,POCKET2,WEGU,16,FALSE,U,U,unknown,,
1298,7/27/2011,JKM,STIX,WEGU,6,TRUE,U,U,unknown,,
1295,7/27/2011,JKM,TEETER,WEGU,8,TRUE,U,U,unknown,,
1315,7/27/2011,JKM,TOMBSTONE,WEGU,2,TRUE,U,U,unknown,,
1292,7/27/2011,JKM,TREX,WEGU,2,TRUE,U,U,unknown,,
439,7/27/2011,TRC,HOOF,WHIM,4,FALSE,U,U,unknown,,
437,7/27/2011,TRC,PILLOW,WHIM,2,FALSE,U,U,unknown,,
435,7/27/2011,TRC,PIXIE,WHIM,1,FALSE,U,U,unknown,,
440,7/27/2011,TRC,TIRE,WHIM,2,FALSE,U,U,unknown,,
942,7/28/2011,RBB,DISC,HEEG,30,TRUE,U,U,unknown,,
936,7/28/2011,RBB,GRANDCANYON,HEEG,7,TRUE,U,U,unknown,,
934,7/28/2011,RBB,ROCKBLUE,HEEG,28,TRUE,U,U,unknown,,
913,7/28/2011,RBB,SSURFCLOSED,HEEG,32,TRUE,U,U,unknown,,
905,7/28/2011,RBB,TIKI,HEEG,140,TRUE,U,U,unknown,,
942,7/28/2011,RBB,DISC,WEGU,8,TRUE,U,U,unknown,,
936,7/28/2011,RBB,GRANDCANYON,WEGU,2,TRUE,U,U,unknown,,
934,7/28/2011,RBB,ROCKBLUE,WEGU,7,TRUE,U,U,unknown,,
913,7/28/2011,RBB,SSURFCLOSED,WEGU,8,TRUE,U,U,unknown,,
905,7/28/2011,RBB,TIKI,WEGU,35,TRUE,U,U,unknown,,
736,7/30/2011,TRC,4303BUOY,gull,5,FALSE,U,U,unknown,,
741,7/30/2011,TRC,AMPHITHEATRE,gull,5,FALSE,U,U,unknown,,
727,7/30/2011,TRC,BORDER TRAIL,gull,1,FALSE,U,U,unknown,,
745,7/30/2011,TRC,DISC,gull,20,FALSE,U,U,unknown,,
726,7/30/2011,TRC,DRIFTWOOD,gull,3,FALSE,U,U,unknown,,
724,7/30/2011,TRC,DROOP,gull,2,FALSE,U,U,unknown,,
746,7/30/2011,TRC,ENDCOVE,gull,10,FALSE,U,U,unknown,,
738,7/30/2011,TRC,FINGER,gull,20,FALSE,U,U,unknown,,
739,7/30/2011,TRC,GRANDCANYON,gull,8,FALSE,U,U,unknown,,
740,7/30/2011,TRC,GRANDCANYON,gull,10,FALSE,U,U,unknown,,
743,7/30/2011,TRC,ICELAVA,gull,5,FALSE,U,U,unknown,,
744,7/30/2011,TRC,ICELAVA,gull,10,FALSE,U,U,unknown,,
728,7/30/2011,TRC,METEOR,gull,1,FALSE,U,U,unknown,,
735,7/30/2011,TRC,OBVIOUSLOG,gull,2,FALSE,U,U,unknown,,
737,7/30/2011,TRC,ROCKBLUE,gull,3,FALSE,U,U,unknown,,
731,7/30/2011,TRC,SQUID,gull,1,FALSE,U,U,unknown,,
722,7/30/2011,TRC,STOOL,gull,3,FALSE,U,U,unknown,,
729,7/30/2011,TRC,STUMP,gull,2,FALSE,U,U,unknown,,
742,7/30/2011,TRC,UTAH,gull,10,FALSE,U,U,unknown,,
479,8/4/2011,TRC,MINIDUMP,cormorant,3,FALSE,U,U,unknown,,
944,8/4/2011,JKM,WALL OPEN,gull,1,FALSE,U,U,unknown,,
459,8/4/2011,TRC,ALLIGATOR,gull,9,FALSE,U,U,unknown,,
461,8/4/2011,TRC,ANCHOR,gull,8,FALSE,U,U,unknown,,
464,8/4/2011,TRC,BOINGI,gull,2,FALSE,U,U,unknown,,
481,8/4/2011,TRC,BOTTLEBUOY,gull,4,FALSE,U,U,unknown,,
483,8/4/2011,TRC,BOTTLELOG,gull,2,FALSE,U,U,unknown,,
477,8/4/2011,TRC,BUOYFARM,gull,5,FALSE,U,U,unknown,,
460,8/4/2011,TRC,CHEST,gull,2,FALSE,U,U,unknown,,
469,8/4/2011,TRC,CLUB,gull,4,FALSE,U,U,unknown,,
470,8/4/2011,TRC,HOOF,gull,5,FALSE,U,U,unknown,,
457,8/4/2011,TRC,MINBORDER,gull,10,FALSE,U,U,unknown,,
479,8/4/2011,TRC,MINIDUMP,gull,40,FALSE,U,U,unknown,,
456,8/4/2011,TRC,MINOPEN,gull,20,FALSE,U,U,unknown,,
463,8/4/2011,TRC,NEEDLE,gull,10,FALSE,U,U,unknown,,
480,8/4/2011,TRC,OJ,gull,30,FALSE,U,U,unknown,,
468,8/4/2011,TRC,PILLOW,gull,9,FALSE,U,U,unknown,,
466,8/4/2011,TRC,PIXIE,gull,10,FALSE,U,U,unknown,,
476,8/4/2011,TRC,RAINBOWSPIN,gull,4,FALSE,U,U,unknown,,
478,8/4/2011,TRC,RUPAUL,gull,6,FALSE,U,U,unknown,,
465,8/4/2011,TRC,SCAFFOLDING,gull,16,FALSE,U,U,unknown,,
467,8/4/2011,TRC,SEADRAGON,gull,2,FALSE,U,U,unknown,,
462,8/4/2011,TRC,SHCREEK,gull,20,FALSE,U,U,unknown,,
485,8/4/2011,TRC,SHSEND,gull,3,FALSE,U,U,unknown,,
475,8/4/2011,TRC,SHSSTART,gull,6,FALSE,U,U,unknown,,
484,8/4/2011,TRC,TRILOG,gull,15,FALSE,U,U,unknown,,
458,8/4/2011,TRC,TUVU,gull,6,FALSE,U,U,unknown,,
986,8/4/2011,JKM,4303BUOY,HEEG,20,FALSE,U,U,unknown,,
991,8/4/2011,JKM,AMPHITHEATRE,HEEG,108,TRUE,U,U,unknown,,
958,8/4/2011,JKM,TIKI,HEEG,72,TRUE,U,U,unknown,,
983,8/4/2011,JKM,WITCH,HEEG,10,FALSE,U,U,unknown,,
459,8/4/2011,TRC,ALLIGATOR,HEEG,26,FALSE,U,U,unknown,,
461,8/4/2011,TRC,ANCHOR,HEEG,32,FALSE,U,U,unknown,,
464,8/4/2011,TRC,BOINGI,HEEG,4,FALSE,U,U,unknown,,
481,8/4/2011,TRC,BOTTLEBUOY,HEEG,16,FALSE,U,U,unknown,,
483,8/4/2011,TRC,BOTTLELOG,HEEG,8,FALSE,U,U,unknown,,
477,8/4/2011,TRC,BUOYFARM,HEEG,20,FALSE,U,U,unknown,,
460,8/4/2011,TRC,CHEST,HEEG,8,FALSE,U,U,unknown,,
469,8/4/2011,TRC,CLUB,HEEG,16,FALSE,U,U,unknown,,
470,8/4/2011,TRC,HOOF,HEEG,20,FALSE,U,U,unknown,,
457,8/4/2011,TRC,MINBORDER,HEEG,40,FALSE,U,U,unknown,,
479,8/4/2011,TRC,MINIDUMP,HEEG,160,FALSE,U,U,unknown,,
456,8/4/2011,TRC,MINOPEN,HEEG,80,FALSE,U,U,unknown,,
463,8/4/2011,TRC,NEEDLE,HEEG,40,FALSE,U,U,unknown,,
480,8/4/2011,TRC,OJ,HEEG,120,FALSE,U,U,unknown,,
468,8/4/2011,TRC,PILLOW,HEEG,36,FALSE,U,U,unknown,,
466,8/4/2011,TRC,PIXIE,HEEG,40,FALSE,U,U,unknown,,
476,8/4/2011,TRC,RAINBOWSPIN,HEEG,16,FALSE,U,U,unknown,,
478,8/4/2011,TRC,RUPAUL,HEEG,24,FALSE,U,U,unknown,,
465,8/4/2011,TRC,SCAFFOLDING,HEEG,64,FALSE,U,U,unknown,,
467,8/4/2011,TRC,SEADRAGON,HEEG,8,FALSE,U,U,unknown,,
462,8/4/2011,TRC,SHCREEK,HEEG,80,FALSE,U,U,unknown,,
485,8/4/2011,TRC,SHSEND,HEEG,12,FALSE,U,U,unknown,,
475,8/4/2011,TRC,SHSSTART,HEEG,24,FALSE,U,U,unknown,,
471,8/4/2011,TRC,TIRE,HEEG,1,FALSE,U,U,unknown,,
484,8/4/2011,TRC,TRILOG,HEEG,60,FALSE,U,U,unknown,,
458,8/4/2011,TRC,TUVU,HEEG,24,FALSE,U,U,unknown,,
463,8/4/2011,TRC,NEEDLE,LBCU,1,FALSE,U,U,unknown,,
473,8/4/2011,TRC,BOB,NOHA,1,FALSE,F,U,unknown,,
488,8/4/2011,TRC,L13BUOY,NOHA,1,FALSE,U,U,unknown,,
482,8/4/2011,TRC,MOLE,RBGU,2,FALSE,U,U,unknown,,
472,8/4/2011,TRC,THIRSTY,RBGU,2,FALSE,U,U,unknown,,
471,8/4/2011,TRC,TIRE,RBGU,2,FALSE,U,U,unknown,,
490,8/4/2011,TRC,TOMBSTONE,RBGU,1,FALSE,U,U,unknown,,
472,8/4/2011,TRC,THIRSTY,RTHA,1,FALSE,U,U,unknown,,
965,8/4/2011,JKM,NSURFOPEN,SAND,150,FALSE,U,U,unknown,,
991,8/4/2011,JKM,AMPHITHEATRE,WEGU,27,TRUE,U,U,unknown,,
958,8/4/2011,JKM,TIKI,WEGU,18,TRUE,U,U,unknown,,
461,8/4/2011,TRC,ANCHOR,WHIM,1,FALSE,U,U,unknown,,
464,8/4/2011,TRC,BOINGI,WHIM,1,FALSE,U,U,unknown,,
470,8/4/2011,TRC,HOOF,WHIM,1,FALSE,U,U,unknown,,
457,8/4/2011,TRC,MINBORDER,WHIM,1,FALSE,U,U,unknown,,
1253,8/5/2011,JKM,PICKUPSTIX,AMKE,1,FALSE,U,U,unknown,,
1260,8/5/2011,JKM,POCKET1,CAGU,3,FALSE,U,U,unknown,,
1261,8/5/2011,JKM,POCKET2,CAGU,10,FALSE,U,U,unknown,,
1263,8/5/2011,JKM,SHSEND,CAGU,15,TRUE,U,U,unknown,,
1250,8/5/2011,JKM,STIX,CAGU,20,FALSE,U,U,unknown,,
1246,8/5/2011,JKM,DEADBUG,gull,9,FALSE,U,U,unknown,,
1248,8/5/2011,JKM,SHORTRIBS,gull,25,FALSE,U,U,unknown,,
1247,8/5/2011,JKM,TEETER,gull,20,FALSE,U,U,unknown,,
1258,8/5/2011,JKM,NARROWS,HEEG,32,FALSE,U,U,unknown,,
1261,8/5/2011,JKM,POCKET2,HEEG,15,FALSE,U,U,unknown,,
1263,8/5/2011,JKM,SHSEND,HEEG,40,TRUE,U,U,unknown,,
1250,8/5/2011,JKM,STIX,HEEG,30,FALSE,U,U,unknown,,
1244,8/5/2011,JKM,TREX,HEEG,50,FALSE,U,U,unknown,,
1267,8/5/2011,JKM,TOMBSTONE,NOHA,1,FALSE,U,J,unknown,,
1244,8/5/2011,JKM,TREX,NOHA,1,FALSE,U,J,unknown,,
1258,8/5/2011,JKM,NARROWS,PAJA,1,FALSE,U,U,unknown,,
1261,8/5/2011,JKM,POCKET2,RTHA,1,FALSE,U,U,unknown,,
1258,8/5/2011,JKM,NARROWS,WEGU,8,FALSE,U,U,unknown,,
1260,8/5/2011,JKM,POCKET1,WEGU,10,FALSE,U,U,unknown,,
1261,8/5/2011,JKM,POCKET2,WEGU,5,FALSE,U,U,unknown,,
1263,8/5/2011,JKM,SHSEND,WEGU,5,TRUE,U,U,unknown,,
1332,8/12/2011,JKM,POCKET1,BRPE,5,FALSE,U,U,unknown,,
496,8/12/2011,TRC,ANCHOR,BRPE,1,FALSE,U,U,unknown,,
1332,8/12/2011,JKM,POCKET1,CAGU,28,FALSE,U,U,unknown,,
1333,8/12/2011,JKM,POCKET2,CAGU,18,FALSE,U,U,unknown,,
1316,8/12/2011,JKM,TREX,CAGU,48,FALSE,U,U,unknown,,
1332,8/12/2011,JKM,POCKET1,DCCO,11,FALSE,U,U,unknown,,
1318,8/12/2011,JKM,DEADBUG,gull,8,FALSE,U,U,unknown,,
496,8/12/2011,TRC,ANCHOR,gull,60,FALSE,U,U,unknown,,
516,8/12/2011,TRC,BOTTLEBUOY,gull,2,FALSE,U,U,unknown,,
518,8/12/2011,TRC,BOTTLELOG,gull,3,FALSE,U,U,unknown,,
512,8/12/2011,TRC,BUOYFARM,gull,16,FALSE,U,U,unknown,,
491,8/12/2011,TRC,MINOPEN,gull,24,FALSE,U,U,unknown,,
517,8/12/2011,TRC,MOLE,gull,3,FALSE,U,U,unknown,,
515,8/12/2011,TRC,OJ,gull,4,FALSE,U,U,unknown,,
513,8/12/2011,TRC,RUPAUL,gull,2,FALSE,U,U,unknown,,
519,8/12/2011,TRC,TRILOG,gull,6,FALSE,U,U,unknown,,
1331,8/12/2011,JKM,COBBLE,HEEG,15,FALSE,U,U,unknown,,
1330,8/12/2011,JKM,NARROWS,HEEG,55,FALSE,U,U,unknown,,
1332,8/12/2011,JKM,POCKET1,HEEG,54,FALSE,U,U,unknown,,
1316,8/12/2011,JKM,TREX,HEEG,90,FALSE,U,U,unknown,,
496,8/12/2011,TRC,ANCHOR,HEEG,240,FALSE,U,U,unknown,,
516,8/12/2011,TRC,BOTTLEBUOY,HEEG,8,FALSE,U,U,unknown,,
518,8/12/2011,TRC,BOTTLELOG,HEEG,12,FALSE,U,U,unknown,,
512,8/12/2011,TRC,BUOYFARM,HEEG,64,FALSE,U,U,unknown,,
492,8/12/2011,TRC,MINBORDER,HEEG,1,FALSE,U,U,unknown,,
491,8/12/2011,TRC,MINOPEN,HEEG,96,FALSE,U,U,unknown,,
517,8/12/2011,TRC,MOLE,HEEG,12,FALSE,U,U,unknown,,
515,8/12/2011,TRC,OJ,HEEG,16,FALSE,U,U,unknown,,
513,8/12/2011,TRC,RUPAUL,HEEG,8,FALSE,U,U,unknown,,
519,8/12/2011,TRC,TRILOG,HEEG,24,FALSE,U,U,unknown,,
493,8/12/2011,TRC,TUVU,HEEG,1,FALSE,U,U,unknown,,
496,8/12/2011,TRC,ANCHOR,LBCU,1,FALSE,U,U,unknown,,
499,8/12/2011,TRC,BOINGI,MAGO,1,FALSE,U,U,unknown,,
496,8/12/2011,TRC,ANCHOR,NOHA,1,FALSE,U,U,unknown,,
1338,8/12/2011,JKM,NICEPERCH,PEFA,1,FALSE,U,U,unknown,,
1333,8/12/2011,JKM,POCKET2,PEFA,1,FALSE,U,U,unknown,,
497,8/12/2011,TRC,SHCREEK,PEFA,2,FALSE,U,U,unknown,,
519,8/12/2011,TRC,TRILOG,PEFA,1,FALSE,U,U,unknown,,
1332,8/12/2011,JKM,POCKET1,ROTE,2,FALSE,U,U,unknown,,
1320,8/12/2011,JKM,SHORTRIBS,RTHA,1,FALSE,U,U,unknown,,
500,8/12/2011,TRC,SCAFFOLDING,SAND,2,FALSE,U,U,unknown,,
497,8/12/2011,TRC,SHCREEK,SAND,27,FALSE,U,U,unknown,,
1332,8/12/2011,JKM,POCKET1,WEGU,8,FALSE,U,U,unknown,,
1333,8/12/2011,JKM,POCKET2,WEGU,7,FALSE,U,U,unknown,,
1316,8/12/2011,JKM,TREX,WEGU,12,FALSE,U,U,unknown,,
521,8/15/2011,TRC,MINOPEN,GBHE,1,FALSE,U,U,unknown,,
532,8/15/2011,TRC,SEADRAGON,GHOW,0,FALSE,U,U,tracks,,
1039,8/15/2011,JKM,4303BUOY,gull,15,FALSE,U,U,unknown,,
1023,8/15/2011,JKM,FORT,gull,13,FALSE,U,U,unknown,,
1042,8/15/2011,JKM,GRANDCANYON,gull,11,FALSE,U,U,unknown,,
1038,8/15/2011,JKM,OBVIOUSLOG,gull,35,FALSE,U,U,unknown,,
1021,8/15/2011,JKM,SIGN,gull,23,FALSE,U,U,unknown,,
1012,8/15/2011,JKM,TIP,gull,160,FALSE,U,U,unknown,,
1045,8/15/2011,JKM,UTAH,gull,100,FALSE,U,U,unknown,,
524,8/15/2011,TRC,ALLIGATOR,gull,1,FALSE,U,U,unknown,,
526,8/15/2011,TRC,ANCHOR,gull,2,FALSE,U,U,unknown,,
538,8/15/2011,TRC,BOB,gull,10,FALSE,U,U,unknown,,
534,8/15/2011,TRC,CLUB,gull,4,FALSE,U,U,unknown,,
535,8/15/2011,TRC,HOOF,gull,3,FALSE,U,U,unknown,,
522,8/15/2011,TRC,MINBORDER,gull,50,FALSE,U,U,unknown,,
521,8/15/2011,TRC,MINOPEN,gull,40,FALSE,U,U,unknown,,
528,8/15/2011,TRC,NEEDLE,gull,3,FALSE,U,U,unknown,,
533,8/15/2011,TRC,PILLOW,gull,30,FALSE,U,U,unknown,,
543,8/15/2011,TRC,RUPAUL,gull,40,FALSE,U,U,unknown,,
532,8/15/2011,TRC,SEADRAGON,gull,3,FALSE,U,U,unknown,,
527,8/15/2011,TRC,SHCREEK,gull,20,FALSE,U,U,unknown,,
537,8/15/2011,TRC,THIRSTY,gull,2,FALSE,U,U,unknown,,
536,8/15/2011,TRC,TIRE,gull,4,FALSE,U,U,unknown,,
523,8/15/2011,TRC,TUVU,gull,5,FALSE,U,U,unknown,,
524,8/15/2011,TRC,ALLIGATOR,HEEG,4,FALSE,U,U,unknown,,
526,8/15/2011,TRC,ANCHOR,HEEG,8,FALSE,U,U,unknown,,
538,8/15/2011,TRC,BOB,HEEG,40,FALSE,U,U,unknown,,
529,8/15/2011,TRC,BOINGI,HEEG,4,FALSE,U,U,unknown,,
534,8/15/2011,TRC,CLUB,HEEG,16,FALSE,U,U,unknown,,
535,8/15/2011,TRC,HOOF,HEEG,12,FALSE,U,U,unknown,,
522,8/15/2011,TRC,MINBORDER,HEEG,200,FALSE,U,U,unknown,,
521,8/15/2011,TRC,MINOPEN,HEEG,160,FALSE,U,U,unknown,,
528,8/15/2011,TRC,NEEDLE,HEEG,12,FALSE,U,U,unknown,,
533,8/15/2011,TRC,PILLOW,HEEG,120,FALSE,U,U,unknown,,
543,8/15/2011,TRC,RUPAUL,HEEG,160,FALSE,U,U,unknown,,
532,8/15/2011,TRC,SEADRAGON,HEEG,12,FALSE,U,U,unknown,,
527,8/15/2011,TRC,SHCREEK,HEEG,80,FALSE,U,U,unknown,,
537,8/15/2011,TRC,THIRSTY,HEEG,8,FALSE,U,U,unknown,,
536,8/15/2011,TRC,TIRE,HEEG,16,FALSE,U,U,unknown,,
523,8/15/2011,TRC,TUVU,HEEG,20,FALSE,U,U,unknown,,
527,8/15/2011,TRC,SHCREEK,LBCU,1,FALSE,U,U,unknown,,
532,8/15/2011,TRC,SEADRAGON,LOSH,1,FALSE,U,U,unknown,,
548,8/15/2011,TRC,BOTTLELOG,SAND,1,FALSE,U,U,unknown,,
527,8/15/2011,TRC,SHCREEK,SEPL,2,FALSE,U,U,unknown,,
1050,8/19/2011,TRC,MINOPEN,BRPE,8,FALSE,U,U,unknown,,
1342,8/19/2011,JKM,DEADBUG,CAGU,3,FALSE,U,U,unknown,,
1354,8/19/2011,JKM,NARROWS,CAGU,36,FALSE,U,U,unknown,,
1359,8/19/2011,JKM,SHSEND,CAGU,4,FALSE,U,U,unknown,,
1346,8/19/2011,JKM,STIX,CAGU,11,FALSE,U,U,unknown,,
1056,8/19/2011,TRC,SHCREEK,cormorant,1,FALSE,U,U,unknown,,
